# timestamp,resident_bytes,total_bytes,system_millis,user_millis
1618425221975,18907136,42254336,578,406
1618425223044,18907136,42254336,578,406
1618425224117,18907136,42254336,578,406
1618425225218,18907136,42254336,578,406
1618425226306,18907136,42254336,578,406
1618425227393,18907136,42254336,578,406
1618425228456,18907136,42254336,578,406
1618425229516,18907136,42254336,578,406
1618425230564,18907136,42254336,578,406
1618425231682,18907136,42254336,578,406
1618425232847,18907136,42254336,578,406
1618425233890,18907136,42254336,578,406
1618425234942,18907136,42254336,578,406
1618425236039,18907136,42254336,578,406
1618425237109,18907136,42254336,578,406
1618425238211,18907136,42254336,578,406
1618425239250,18907136,42254336,578,406
1618425240327,18907136,42254336,578,406
1618425241389,18907136,42254336,578,406
1618425242463,18907136,42254336,578,406
1618425243537,18907136,42254336,578,406
1618425244600,18907136,42254336,578,406
1618425245757,18907136,42254336,578,406
1618425246861,18907136,42254336,578,406
1618425247928,18907136,42254336,578,406
1618425248993,18907136,42254336,578,406
1618425250100,18907136,42254336,578,406
1618425251138,18907136,42254336,578,406
1618425252150,18907136,42254336,578,406
1618425253188,18907136,42254336,578,406
1618425254238,18907136,42254336,578,406
1618425255275,18907136,42254336,578,406
1618425256353,18907136,42254336,578,406
1618425257437,18907136,42254336,578,406
1618425258485,18907136,42254336,578,406
1618425259564,18907136,42254336,578,406
1618425260620,18907136,42254336,578,406
1618425261666,18907136,42254336,578,406
1618425262743,18907136,42254336,578,406
1618425263841,18907136,42254336,578,406
1618425265015,18907136,42254336,578,406
1618425266182,18907136,42254336,578,406
1618425267294,18907136,42254336,578,406
1618425268433,18907136,42254336,578,406
1618425269533,18907136,42254336,578,406
1618425270624,18907136,42254336,578,406
1618425271714,18907136,42254336,578,406
1618425272797,18907136,42254336,578,406
1618425273892,18907136,42254336,578,406
1618425274935,18907136,42254336,578,406
1618425276018,18587648,41615360,578,406
1618425277085,18587648,41615360,578,406
1618425278187,18587648,41615360,578,406
1618425279278,18587648,41615360,578,406
1618425280380,18587648,41615360,578,406
1618425281470,18587648,41615360,578,406
1618425282543,18587648,41615360,578,406
1618425283600,18587648,41615360,578,406
1618425284657,18587648,41615360,578,406
1618425285723,18587648,41615360,578,406
1618425286795,18587648,41615360,578,406
1618425287853,18587648,41615360,578,406
1618425288934,18587648,41615360,578,406
1618425290031,18587648,41615360,578,406
1618425291110,18587648,41615360,578,406
1618425292186,18587648,41615360,578,406
1618425293232,18587648,41615360,578,406
1618425294314,18587648,41615360,578,406
1618425295362,18587648,41615360,578,406
1618425296446,18587648,41615360,578,406
1618425297530,18587648,41615360,578,406
1618425298648,18587648,41615360,578,406
1618425299763,18587648,41615360,578,406
1618425300890,18587648,41615360,578,406
1618425301972,18587648,41615360,578,406
1618425303008,18587648,41615360,578,406
1618425304053,18587648,41615360,578,406
1618425305152,18587648,41615360,578,406
1618425306220,18587648,41615360,578,406
1618425307280,18587648,41615360,578,406
1618425308355,18587648,41615360,578,406
1618425309428,18587648,41615360,578,406
1618425310474,18587648,41615360,578,406
1618425311528,18587648,41615360,578,406
1618425312597,18587648,41615360,578,406
1618425313664,18587648,41615360,578,406
1618425314710,18587648,41615360,578,406
1618425315775,18587648,41615360,578,406
1618425316853,18587648,41615360,578,406
1618425317905,18587648,41615360,578,406
1618425318973,18587648,41615360,578,406
1618425320047,18587648,41615360,578,406
1618425321108,18587648,41615360,578,406
1618425322219,18587648,41615360,578,406
1618425323291,18587648,41615360,578,406
1618425324342,18587648,41615360,578,406
1618425325436,18587648,41615360,578,406
1618425326519,18587648,41615360,578,406
1618425327606,18587648,41615360,578,406
1618425328704,18587648,41615360,578,406
1618425329784,18587648,41615360,578,406
1618425330906,18587648,41615360,578,406
1618425332031,18587648,41615360,578,406
1618425333129,18587648,41615360,578,406
1618425334291,18587648,41615360,578,406
1618425335418,18587648,41615360,578,406
1618425336532,18587648,41615360,578,406
1618425337666,18587648,41615360,578,406
1618425338770,18587648,41615360,578,406
1618425339858,18587648,41615360,578,406
1618425340975,18587648,41615360,578,406
1618425342058,18587648,41615360,578,406
1618425343198,18587648,41615360,578,406
1618425344381,18587648,41615360,578,406
1618425345514,18587648,41615360,578,406
1618425346603,18587648,41615360,578,406
1618425347734,18587648,41615360,578,406
1618425348820,18587648,41615360,578,406
1618425349971,18587648,41615360,578,406
1618425351084,18587648,41615360,578,406
1618425352219,18587648,41615360,578,406
1618425353301,18587648,41615360,578,406
1618425354427,18587648,41615360,578,406
1618425355481,18587648,41615360,578,406
1618425356584,18587648,41615360,578,406
1618425357713,18587648,41615360,578,406
1618425358850,18587648,41615360,578,406
1618425360031,18587648,41615360,578,406
1618425361198,18587648,41615360,578,406
1618425362306,18587648,41615360,578,406
1618425363396,18587648,41615360,578,406
1618425364496,18587648,41615360,578,406
1618425365611,18587648,41615360,578,406
1618425366720,18587648,41615360,578,406
1618425367831,18587648,41615360,578,406
1618425368910,18587648,41615360,578,406
1618425369991,18587648,41615360,578,406
1618425371083,18587648,41615360,578,406
1618425372173,18587648,41615360,578,406
1618425373271,18587648,41615360,578,406
1618425374350,18587648,41615360,578,406
1618425375443,18587648,41615360,578,406
1618425376541,18587648,41615360,578,406
1618425377657,18587648,41615360,578,406
1618425378716,18587648,41615360,578,406
1618425379796,18587648,41615360,578,406
1618425380881,18587648,41615360,578,406
1618425381972,18587648,41615360,578,406
1618425383099,18587648,41615360,578,406
1618425384344,18587648,41615360,578,406
1618425385440,18587648,41615360,578,406
1618425386514,18587648,41615360,578,406
1618425387631,18587648,41615360,578,406
1618425388672,18587648,41615360,578,406
1618425389782,18587648,41615360,578,406
1618425390874,18587648,41615360,578,406
1618425391969,18587648,41615360,578,406
1618425393052,18587648,41615360,578,406
1618425394165,18587648,41615360,578,406
1618425395246,18587648,41615360,578,406
1618425396351,18407424,41254912,578,406
1618425397408,18202624,40845312,578,406
1618425398507,18202624,40845312,578,406
1618425399643,18202624,40845312,578,406
1618425400813,18202624,40845312,578,406
1618425401930,18202624,40845312,578,406
1618425403061,18202624,40845312,578,406
1618425404172,18202624,40845312,578,406
1618425405465,18202624,40845312,578,406
1618425406615,18202624,40845312,578,406
1618425407771,18202624,40845312,578,406
1618425408910,18202624,40845312,578,406
1618425410011,18202624,40845312,578,406
1618425411072,18202624,40845312,578,406
1618425412143,18202624,40845312,578,406
1618425413220,18202624,40845312,578,406
1618425414293,18202624,40845312,578,406
1618425415491,18202624,40845312,578,406
1618425416622,18202624,40845312,578,406
1618425417667,18202624,40845312,578,406
1618425418726,18202624,40845312,578,406
1618425419822,18202624,40845312,578,406
1618425420921,18202624,40845312,578,406
1618425422188,18202624,40845312,578,406
1618425423252,18202624,40845312,578,406
1618425424351,18202624,40845312,578,406
1618425425431,18202624,40845312,578,406
1618425426522,18202624,40845312,578,406
1618425427621,18202624,40845312,578,406
1618425428749,18202624,40845312,578,406
1618425429849,18202624,40845312,578,406
1618425430971,18202624,40845312,578,406
1618425432061,18202624,40845312,578,406
1618425433143,18202624,40845312,578,406
1618425434262,18202624,40845312,578,406
1618425435343,18202624,40845312,578,406
1618425436447,18202624,40845312,578,406
1618425437603,18202624,40845312,578,406
1618425438740,18202624,40845312,578,406
1618425439819,18202624,40845312,578,406
1618425440964,18202624,40845312,578,406
1618425442075,18202624,40845312,578,406
1618425443155,18202624,40845312,578,406
1618425444257,18202624,40845312,578,406
1618425445485,18202624,40845312,578,406
1618425446599,18202624,40845312,578,406
1618425447718,18202624,40845312,578,406
1618425448814,18202624,40845312,578,406
1618425449938,18202624,40845312,578,406
1618425451080,18202624,40845312,578,406
1618425452186,18202624,40845312,578,406
1618425453295,18202624,40845312,578,406
1618425454423,18202624,40845312,578,406
1618425455530,18202624,40845312,578,406
1618425456652,18202624,40845312,578,406
1618425457765,18268160,40976384,578,421
1618425458889,18268160,40976384,578,421
1618425459996,18268160,40976384,578,421
1618425461106,18268160,40976384,578,421
1618425462209,18268160,40976384,578,421
1618425463309,18268160,40976384,578,421
1618425464426,18268160,40976384,578,421
1618425465534,18268160,40976384,578,421
1618425466700,18268160,40976384,578,421
1618425467859,18268160,40976384,578,421
1618425468985,18268160,40976384,578,421
1618425470125,18268160,40976384,578,421
1618425471236,18268160,40976384,578,421
1618425472355,18268160,40976384,578,421
1618425473443,18268160,40976384,578,421
1618425474541,18268160,40976384,578,421
1618425475627,18268160,40976384,578,421
1618425476750,18268160,40976384,578,421
1618425477841,18268160,40976384,578,421
1618425478954,18268160,40976384,578,421
1618425480061,18268160,40976384,578,421
1618425481147,18268160,40976384,578,421
1618425482249,18268160,40976384,578,421
1618425483304,18268160,40976384,578,421
1618425484408,18268160,40976384,578,421
1618425485505,18268160,40976384,578,421
1618425486587,18268160,40976384,578,421
1618425487684,18268160,40976384,578,421
1618425488812,18268160,40976384,578,421
1618425489901,18268160,40976384,578,421
1618425490980,18268160,40976384,578,421
1618425492089,18268160,40976384,578,421
1618425493188,18268160,40976384,578,421
1618425494277,18268160,40976384,578,421
1618425495348,18268160,40976384,578,421
1618425496433,18268160,40976384,578,421
1618425497519,18268160,40976384,578,421
1618425498650,18268160,40976384,578,421
1618425499764,18268160,40976384,578,421
1618425500895,18268160,40976384,578,421
1618425501949,18268160,40976384,578,421
1618425503093,18268160,40976384,578,421
1618425504188,18268160,40976384,578,421
1618425505345,18268160,40976384,578,421
1618425506475,18268160,40976384,578,421
1618425507586,18268160,40976384,578,421
1618425508773,18268160,40976384,578,421
1618425509938,18268160,40976384,578,421
1618425511093,18268160,40976384,578,421
1618425512175,18268160,40976384,578,421
1618425513261,18268160,40976384,578,421
1618425514351,18268160,40976384,578,421
1618425515431,18268160,40976384,578,421
1618425516569,18268160,40976384,578,421
1618425517722,18194432,40828928,578,421
1618425518854,18194432,40828928,578,421
1618425519952,18194432,40828928,578,421
1618425521116,18194432,40828928,578,421
1618425522242,18194432,40828928,578,421
1618425523506,18194432,40828928,578,421
1618425524619,18194432,40828928,578,421
1618425525702,18194432,40828928,578,421
1618425526816,18194432,40828928,578,421
1618425527930,18194432,40828928,578,421
1618425529010,18194432,40828928,578,421
1618425530116,18194432,40828928,578,421
1618425531194,18194432,40828928,578,421
1618425532416,18194432,40828928,578,421
1618425533601,18194432,40828928,578,421
1618425534762,18194432,40828928,578,421
1618425535879,18194432,40828928,578,421
1618425536987,18194432,40828928,578,421
1618425538065,18194432,40828928,578,421
1618425539167,18194432,40828928,578,421
1618425540249,18194432,40828928,578,421
1618425541351,18194432,40828928,578,421
1618425542399,18194432,40828928,578,421
1618425543508,18194432,40828928,578,421
1618425544566,18194432,40828928,578,421
1618425545722,18194432,40828928,578,421
1618425546813,18194432,40828928,578,421
1618425547901,18194432,40828928,578,421
1618425549015,18194432,40828928,578,421
1618425550128,18194432,40828928,578,421
1618425551274,18194432,40828928,578,421
1618425552381,18194432,40828928,578,421
1618425553515,18194432,40828928,578,421
1618425554625,18194432,40828928,578,421
1618425555711,18194432,40828928,578,421
1618425556767,18194432,40828928,578,421
1618425557849,18194432,40828928,578,421
1618425558953,18194432,40828928,578,421
1618425560059,18194432,40828928,578,421
1618425561150,18194432,40828928,578,421
1618425562218,18194432,40828928,578,421
1618425563291,18194432,40828928,578,421
1618425564420,18194432,40828928,578,421
1618425565520,18194432,40828928,578,421
1618425566631,18194432,40828928,578,421
1618425567680,18194432,40828928,578,421
1618425568781,18194432,40828928,578,421
1618425569862,18194432,40828928,578,421
1618425571023,18194432,40828928,578,421
1618425572136,18194432,40828928,578,421
1618425573275,18194432,40828928,578,421
1618425574416,18194432,40828928,578,421
1618425575517,18194432,40828928,578,421
1618425576624,18194432,40828928,578,421
1618425577720,18259968,40960000,578,421
1618425578780,18259968,40960000,578,421
1618425579865,18259968,40960000,578,421
1618425580952,18259968,40960000,578,421
1618425582051,18259968,40960000,578,421
1618425583160,18259968,40960000,578,421
1618425584245,18259968,40960000,578,421
1618425585315,18259968,40960000,578,421
1618425586390,18259968,40960000,578,421
1618425587502,18259968,40960000,578,421
1618425588579,18259968,40960000,578,421
1618425589786,18259968,40960000,578,421
1618425590948,18259968,40960000,578,421
1618425592040,18259968,40960000,578,421
1618425593139,18259968,40960000,578,421
1618425594216,18259968,40960000,578,421
1618425595316,18259968,40960000,578,421
1618425596388,18259968,40960000,578,421
1618425597518,18259968,40960000,578,421
1618425598660,18259968,40960000,578,421
1618425599821,18259968,40960000,578,421
1618425600995,18259968,40960000,578,421
1618425602133,18259968,40960000,578,421
1618425603210,18259968,40960000,578,421
1618425604308,18259968,40960000,578,421
1618425605491,18259968,40960000,578,421
1618425606624,18259968,40960000,578,421
1618425607732,18259968,40960000,578,421
1618425608818,18259968,40960000,578,421
1618425609914,18259968,40960000,578,421
1618425610982,18259968,40960000,578,421
1618425612113,18259968,40960000,578,421
1618425613235,18259968,40960000,578,421
1618425614333,18259968,40960000,578,421
1618425615532,18259968,40960000,578,421
1618425616688,18259968,40960000,578,421
1618425617836,18259968,40960000,578,421
1618425619072,18259968,40960000,578,421
1618425620414,18259968,40960000,578,421
1618425621669,18259968,40960000,578,421
1618425622972,18259968,40960000,578,421
1618425624412,18259968,40960000,578,421
1618425625870,18259968,40960000,578,421
1618425627146,18259968,40960000,578,421
1618425628356,18259968,40960000,578,421
1618425629476,18259968,40960000,578,421
1618425630590,18259968,40960000,578,421
1618425631695,18259968,40960000,578,421
1618425632776,18259968,40960000,578,421
1618425633897,18259968,40960000,578,421
1618425635052,18259968,40960000,578,421
1618425636272,18259968,40960000,578,421
1618425637370,18259968,40960000,578,421
1618425638513,18259968,40960000,578,421
1618425639654,18259968,40960000,578,421
1618425640762,18259968,40960000,578,421
1618425641922,18259968,40960000,578,421
1618425643032,18259968,40960000,578,421
1618425644096,18259968,40960000,578,421
1618425645183,18259968,40960000,578,421
1618425646248,18259968,40960000,578,421
1618425647356,18259968,40960000,578,421
1618425648453,18259968,40960000,578,421
1618425649530,18259968,40960000,578,421
1618425650613,18259968,40960000,578,421
1618425651703,18259968,40960000,578,421
1618425652757,18259968,40960000,578,421
1618425653823,18259968,40960000,578,421
1618425654903,18259968,40960000,578,421
1618425655970,18259968,40960000,578,421
1618425657041,18259968,40960000,578,421
1618425658114,18259968,40960000,578,421
1618425659211,18259968,40960000,578,421
1618425660427,18259968,40960000,578,421
1618425661631,18259968,40960000,578,421
1618425662724,18259968,40960000,578,421
1618425663879,18259968,40960000,578,421
1618425665067,18259968,40960000,578,421
1618425666192,18259968,40960000,578,421
1618425667317,18259968,40960000,578,421
1618425668378,18259968,40960000,578,421
1618425669449,18259968,40960000,578,421
1618425670530,18259968,40960000,578,421
1618425671646,18259968,40960000,578,421
1618425672752,18259968,40960000,578,421
1618425673860,18259968,40960000,578,421
1618425675017,18259968,40960000,578,421
1618425676121,18259968,40960000,578,421
1618425677232,18259968,40960000,578,421
1618425678363,18259968,40960000,578,421
1618425679458,18259968,40960000,578,421
1618425680562,18259968,40960000,578,421
1618425681685,18259968,40960000,578,421
1618425682772,18259968,40960000,578,421
1618425683867,18259968,40960000,578,421
1618425684981,18259968,40960000,578,421
1618425686050,18259968,40960000,578,421
1618425687122,18259968,40960000,578,421
1618425688206,18259968,40960000,578,421
1618425689284,18259968,40960000,578,421
1618425690364,18259968,40960000,578,421
1618425691466,18259968,40960000,578,421
1618425692556,18259968,40960000,578,421
1618425693645,18259968,40960000,578,421
1618425694747,18259968,40960000,578,421
1618425695954,18259968,40960000,578,421
1618425697166,18259968,40960000,578,421
1618425698422,18259968,40960000,578,421
1618425699530,18259968,40960000,578,421
1618425700648,18259968,40960000,578,421
1618425701758,18259968,40960000,578,421
1618425702863,18259968,40960000,578,421
1618425703966,18259968,40960000,578,421
1618425705067,18259968,40960000,578,421
1618425706236,18259968,40960000,578,421
1618425707340,18259968,40960000,578,421
1618425708539,18259968,40960000,578,421
1618425709756,18259968,40960000,578,421
1618425710959,18259968,40960000,578,421
1618425712148,18259968,40960000,578,421
1618425713288,18259968,40960000,578,421
1618425714467,18259968,40960000,578,421
1618425715641,18259968,40960000,578,421
1618425716824,18259968,40960000,578,421
1618425718016,18259968,40960000,578,421
1618425719234,18259968,40960000,578,421
1618425720398,18259968,40960000,578,421
1618425721610,18259968,40960000,578,421
1618425722946,18259968,40960000,578,421
1618425724290,18259968,40960000,578,421
1618425725453,18259968,40960000,578,421
1618425726690,18259968,40960000,578,421
1618425727936,18259968,40960000,578,421
1618425729210,18259968,40960000,578,421
1618425730618,18259968,40960000,578,421
1618425731939,18259968,40960000,578,421
1618425733225,18259968,40960000,578,421
1618425734415,18259968,40960000,578,421
1618425735592,18259968,40960000,578,421
1618425736789,18259968,40960000,578,421
1618425738122,18259968,40960000,578,421
1618425739296,18259968,40960000,578,421
1618425740481,18259968,40960000,578,421
1618425741677,18259968,40960000,578,421
1618425742885,18259968,40960000,578,421
1618425744098,18259968,40960000,578,421
1618425745324,18259968,40960000,578,421
1618425746510,18259968,40960000,578,421
1618425747652,18259968,40960000,578,421
1618425748808,18259968,40960000,578,421
1618425749951,18259968,40960000,578,421
1618425751115,18259968,40960000,578,421
1618425752283,18259968,40960000,578,421
1618425753471,18259968,40960000,578,421
1618425754660,18259968,40960000,578,421
1618425755829,18259968,40960000,578,421
1618425756976,18259968,40960000,578,421
1618425758130,18259968,40960000,578,421
1618425759330,18259968,40960000,578,421
1618425760493,18259968,40960000,578,421
1618425761667,18259968,40960000,578,421
1618425762831,18259968,40960000,578,421
1618425763977,18259968,40960000,578,421
1618425765140,18259968,40960000,578,421
1618425766268,18259968,40960000,578,421
1618425767447,18259968,40960000,578,421
1618425768618,18259968,40960000,578,421
1618425769800,18259968,40960000,578,421
1618425771007,18259968,40960000,578,421
1618425772176,18259968,40960000,578,421
1618425773345,18259968,40960000,578,421
1618425774505,18259968,40960000,578,421
1618425775662,18259968,40960000,578,421
1618425776813,18259968,40960000,578,421
1618425777969,18259968,40960000,578,421
1618425779158,18259968,40960000,578,421
1618425780322,18259968,40960000,578,421
1618425781467,18259968,40960000,578,421
1618425782622,18259968,40960000,578,421
1618425783799,18259968,40960000,578,421
1618425784948,18259968,40960000,578,421
1618425786126,18259968,40960000,578,421
1618425787271,18259968,40960000,578,421
1618425788432,18259968,40960000,578,421
1618425789602,18259968,40960000,578,421
1618425790783,18259968,40960000,578,421
1618425791945,18259968,40960000,578,421
1618425793094,18259968,40960000,578,421
1618425794231,18259968,40960000,578,421
1618425795491,18259968,40960000,578,421
1618425796682,18259968,40960000,578,421
1618425797982,18259968,40960000,578,421
1618425799264,18259968,40960000,578,421
1618425800428,18259968,40960000,578,421
1618425801589,18259968,40960000,578,421
1618425802751,18259968,40960000,578,421
1618425803930,18259968,40960000,578,421
1618425805132,18259968,40960000,578,421
1618425806380,18259968,40960000,578,421
1618425807543,18259968,40960000,578,421
1618425808748,18259968,40960000,578,421
1618425810016,18259968,40960000,578,421
1618425811264,18259968,40960000,578,421
1618425812473,18259968,40960000,578,421
1618425813636,18259968,40960000,578,421
1618425814803,18259968,40960000,578,421
1618425816008,18259968,40960000,578,421
1618425817212,18259968,40960000,578,421
1618425818431,18259968,40960000,578,421
1618425819612,18259968,40960000,578,421
1618425820776,18259968,40960000,578,421
1618425821976,18259968,40960000,578,421
1618425823180,18259968,40960000,578,421
1618425824358,18259968,40960000,578,421
1618425825541,18259968,40960000,578,421
1618425826736,18259968,40960000,578,421
1618425827999,18259968,40960000,578,421
1618425829192,18259968,40960000,578,421
1618425830389,18259968,40960000,578,421
1618425831536,18259968,40960000,578,421
1618425832723,18259968,40960000,578,421
1618425833927,18259968,40960000,578,421
1618425835083,18259968,40960000,578,421
1618425836274,18259968,40960000,578,421
1618425837482,18259968,40960000,578,421
1618425838677,18259968,40960000,578,421
1618425839882,18259968,40960000,578,421
1618425841054,18259968,40960000,578,421
1618425842221,18259968,40960000,578,421
1618425843397,18259968,40960000,578,421
1618425844560,18259968,40960000,578,421
1618425845724,18259968,40960000,578,421
1618425846917,18259968,40960000,578,421
1618425848116,18259968,40960000,578,421
1618425849272,18259968,40960000,578,421
1618425850483,18259968,40960000,578,421
1618425851668,18259968,40960000,578,421
1618425852820,18259968,40960000,578,421
1618425854047,18259968,40960000,578,421
1618425855183,18259968,40960000,578,421
1618425856348,18259968,40960000,578,421
1618425857553,18259968,40960000,578,421
1618425858703,18259968,40960000,578,421
1618425859945,18259968,40960000,578,421
1618425861166,18259968,40960000,578,421
1618425862360,18259968,40960000,578,421
1618425863593,18259968,40960000,578,421
1618425864804,18259968,40960000,578,421
1618425866015,18259968,40960000,578,421
1618425867187,18259968,40960000,578,421
1618425868363,18259968,40960000,578,421
1618425869547,18259968,40960000,578,421
1618425870713,18259968,40960000,578,421
1618425871858,18259968,40960000,578,421
1618425873019,18259968,40960000,578,421
1618425874192,18259968,40960000,578,421
1618425875348,18259968,40960000,578,421
1618425876459,18259968,40960000,578,421
1618425877582,18194432,40828928,578,421
1618425878761,18194432,40828928,578,421
1618425879893,18194432,40828928,578,421
1618425881055,18194432,40828928,578,421
1618425882228,18194432,40828928,578,421
1618425883327,18194432,40828928,578,421
1618425884447,18194432,40828928,578,421
1618425885581,18194432,40828928,578,421
1618425886721,18194432,40828928,578,421
1618425887842,18194432,40828928,578,421
1618425888998,18194432,40828928,578,421
1618425890168,18194432,40828928,578,421
1618425891304,18194432,40828928,578,421
1618425892452,18194432,40828928,578,421
1618425893599,18194432,40828928,578,421
1618425894752,18194432,40828928,578,421
1618425895954,18194432,40828928,578,421
1618425897085,18194432,40828928,578,421
1618425898226,18194432,40828928,578,421
1618425899365,18194432,40828928,578,421
1618425900567,18194432,40828928,578,421
1618425901734,18194432,40828928,578,421
1618425902848,18194432,40828928,578,421
1618425904007,18194432,40828928,578,421
1618425905140,18194432,40828928,578,421
1618425906283,18194432,40828928,578,421
1618425907399,18194432,40828928,578,421
1618425908542,18194432,40828928,578,421
1618425909708,18194432,40828928,578,421
1618425910835,18194432,40828928,578,421
1618425911965,18194432,40828928,578,421
1618425913091,18194432,40828928,578,421
1618425914213,18194432,40828928,578,421
1618425915364,18194432,40828928,578,421
1618425916489,18194432,40828928,578,421
1618425917658,18194432,40828928,578,421
1618425918795,18194432,40828928,578,421
1618425919922,18194432,40828928,578,421
1618425921036,18194432,40828928,578,421
1618425922159,18194432,40828928,578,421
1618425923254,18194432,40828928,578,421
1618425924381,18194432,40828928,578,421
1618425925512,18194432,40828928,578,421
1618425926651,18194432,40828928,578,421
1618425927863,18194432,40828928,578,421
1618425929084,18194432,40828928,578,421
1618425930273,18194432,40828928,578,421
1618425931424,18194432,40828928,578,421
1618425932581,18194432,40828928,578,421
1618425933744,18194432,40828928,578,421
1618425934839,18194432,40828928,578,421
1618425935973,18194432,40828928,578,421
1618425937126,18194432,40828928,578,421
1618425938235,18227200,40894464,578,421
1618425939344,18227200,40894464,578,421
1618425940507,18227200,40894464,578,421
1618425941640,18227200,40894464,578,421
1618425942757,18227200,40894464,578,421
1618425943898,18227200,40894464,578,421
1618425945030,18227200,40894464,578,421
1618425946171,18227200,40894464,578,421
1618425947280,18227200,40894464,578,421
1618425948406,18227200,40894464,578,421
1618425949519,18227200,40894464,578,421
1618425950642,18227200,40894464,578,421
1618425951757,18227200,40894464,578,421
1618425952890,18227200,40894464,578,421
1618425954038,18227200,40894464,578,421
