# timestamp,resident_bytes,total_bytes,system_millis,user_millis
1619544675649,6516736,7852032,31,15
1619544676557,6516736,7852032,31,15
1619544677488,6516736,7852032,31,15
1619544678342,6516736,7852032,31,15
1619544679260,6516736,7852032,31,15
1619544680134,6516736,7852032,31,15
1619544680988,6516736,7852032,31,15
1619544681865,6516736,7852032,31,15
1619544682746,6516736,7852032,31,15
1619544683605,6516736,7852032,31,15
1619544684496,6516736,7852032,31,15
1619544685381,6516736,7852032,31,15
1619544686283,6516736,7852032,31,15
1619544687139,6516736,7852032,31,15
1619544687989,6516736,7852032,31,15
1619544688846,6516736,7852032,31,15
1619544689680,6516736,7852032,31,15
1619544690530,6516736,7852032,31,15
1619544691388,6516736,7852032,31,15
1619544692231,6516736,7852032,31,15
1619544693084,6516736,7852032,31,15
1619544694048,6516736,7852032,31,15
1619544694902,6516736,7852032,31,15
1619544695822,6516736,7852032,31,15
1619544696683,6516736,7852032,31,15
1619544697569,6516736,7852032,31,31
1619544698517,6516736,7852032,31,31
1619544699348,6516736,7852032,31,31
1619544700249,6516736,7852032,31,31
1619544701190,6516736,7852032,31,31
1619544702122,6516736,7852032,31,31
1619544703004,6516736,7852032,31,31
1619544703877,6516736,7852032,31,31
1619544704699,6516736,7852032,31,31
1619544705521,6516736,7852032,31,31
1619544706360,6516736,7852032,31,31
1619544707230,6516736,7852032,31,31
1619544708073,6516736,7852032,31,31
1619544708917,6516736,7852032,31,31
1619544709750,6516736,7852032,31,31
1619544710700,6516736,7852032,31,31
1619544711589,6516736,7852032,31,31
1619544712432,6516736,7852032,31,31
1619544713279,6516736,7852032,31,31
1619544714123,6516736,7852032,31,31
1619544715038,6516736,7852032,31,31
1619544715970,6516736,7852032,31,31
1619544716858,6516736,7852032,31,31
1619544717726,6516736,7852032,31,31
1619544718624,6492160,7766016,31,31
1619544719500,6492160,7766016,31,31
1619544720388,6492160,7766016,31,31
1619544721244,6492160,7766016,31,31
1619544722099,6492160,7766016,31,31
1619544722961,6492160,7766016,31,31
1619544723769,6492160,7766016,31,31
1619544724625,6492160,7766016,31,31
1619544725509,6492160,7766016,31,31
1619544726359,6492160,7766016,31,31
1619544727218,6492160,7766016,31,31
1619544728096,6492160,7766016,31,31
1619544728970,6492160,7766016,31,31
1619544729804,6492160,7766016,31,31
1619544730721,6492160,7766016,31,31
1619544731564,6492160,7766016,31,31
1619544732412,6492160,7766016,31,31
1619544733279,6492160,7766016,31,31
1619544734112,6492160,7766016,31,31
1619544734963,6492160,7766016,31,31
1619544735975,6492160,7766016,31,31
1619544736919,6492160,7766016,31,31
1619544737856,6492160,7766016,31,31
1619544738773,6492160,7766016,31,31
1619544739653,6492160,7766016,31,31
1619544740560,6492160,7766016,31,31
1619544741461,6492160,7766016,31,31
1619544742386,6492160,7766016,31,31
1619544743249,6492160,7766016,31,31
1619544744105,6492160,7766016,31,31
1619544744990,6492160,7766016,31,31
1619544745854,6492160,7766016,31,31
1619544746765,6492160,7766016,31,31
1619544747636,6492160,7766016,31,31
1619544748512,6492160,7766016,31,31
1619544749406,6492160,7766016,31,31
1619544750392,6492160,7766016,31,31
1619544751279,6492160,7766016,31,31
1619544752177,6492160,7766016,31,31
1619544753137,6492160,7766016,31,31
1619544753998,6492160,7766016,31,31
1619544754889,6492160,7766016,31,31
1619544755805,6492160,7766016,31,31
1619544756872,6492160,7766016,31,31
1619544757804,6492160,7766016,31,31
1619544758720,6492160,7766016,31,31
1619544759653,6492160,7766016,31,31
1619544760540,6492160,7766016,31,31
1619544761395,6492160,7766016,31,31
1619544762251,6492160,7766016,31,31
1619544763157,6492160,7766016,31,31
1619544764027,6492160,7766016,31,31
1619544764886,6492160,7766016,31,31
1619544765776,6492160,7766016,31,31
1619544766656,6492160,7766016,31,31
1619544767538,6492160,7766016,31,31
1619544768397,6492160,7766016,31,31
1619544769251,6492160,7766016,31,31
1619544770107,6492160,7766016,31,31
1619544770977,6492160,7766016,31,31
1619544771830,6492160,7766016,31,31
1619544772726,6492160,7766016,31,31
1619544773618,6492160,7766016,31,31
1619544774494,6492160,7766016,31,31
1619544775391,6492160,7766016,31,31
1619544776278,6492160,7766016,31,31
1619544777149,6492160,7766016,31,31
1619544778035,6492160,7766016,31,31
1619544778905,6492160,7766016,31,31
1619544779799,6492160,7766016,31,31
1619544780671,6492160,7766016,31,31
1619544781551,6492160,7766016,31,31
1619544782469,6492160,7766016,31,31
1619544783385,6492160,7766016,31,31
1619544784280,6492160,7766016,31,31
1619544785152,6492160,7766016,31,31
1619544786093,6492160,7766016,31,31
1619544787075,6492160,7766016,31,31
1619544787980,6492160,7766016,31,31
1619544788874,6492160,7766016,31,31
1619544789727,6492160,7766016,31,31
1619544790602,6492160,7766016,31,31
1619544791503,6492160,7766016,31,31
1619544792383,6492160,7766016,31,31
1619544793267,6492160,7766016,31,31
1619544794217,6492160,7766016,31,31
1619544795093,6492160,7766016,31,31
1619544795974,6492160,7766016,31,31
1619544796844,6492160,7766016,31,31
1619544797700,6492160,7766016,31,31
1619544798578,6492160,7766016,31,31
1619544799583,6492160,7766016,31,31
1619544800590,6492160,7766016,31,31
1619544801698,6492160,7766016,31,31
1619544802785,6492160,7766016,31,31
1619544803788,6492160,7766016,31,31
1619544804823,6492160,7766016,31,31
1619544805939,6492160,7766016,31,31
1619544807076,6492160,7766016,31,31
1619544807937,6492160,7766016,31,31
1619544808837,6492160,7766016,31,31
1619544809849,6492160,7766016,31,31
1619544810815,6492160,7766016,31,31
1619544811874,6492160,7766016,31,31
1619544812771,6492160,7766016,31,31
1619544813647,6492160,7766016,31,31
1619544814543,6492160,7766016,31,31
1619544815489,6492160,7766016,31,31
1619544816479,6492160,7766016,31,31
1619544817509,6492160,7766016,31,31
1619544818386,6492160,7766016,31,31
1619544819244,6492160,7766016,31,31
1619544820130,6492160,7766016,31,31
1619544821026,6492160,7766016,31,31
1619544821906,6492160,7766016,31,31
1619544822884,6492160,7766016,31,31
1619544823877,6492160,7766016,31,31
1619544824787,6492160,7766016,31,31
1619544825671,6492160,7766016,31,31
1619544826554,6492160,7766016,31,31
1619544827462,6492160,7766016,31,31
1619544828326,6492160,7766016,31,31
1619544829193,6492160,7766016,31,31
1619544830052,6492160,7766016,31,31
1619544830924,6492160,7766016,31,31
1619544831915,6492160,7766016,31,31
1619544832793,6492160,7766016,31,31
1619544833671,6492160,7766016,31,31
1619544834574,6492160,7766016,31,31
1619544835452,6492160,7766016,31,31
1619544836349,6492160,7766016,31,31
1619544837224,6492160,7766016,31,31
1619544838068,6492160,7766016,31,31
1619544838939,6492160,7766016,31,31
1619544839822,6492160,7766016,31,31
1619544840736,6492160,7766016,31,31
1619544841601,6492160,7766016,31,31
1619544842529,6492160,7766016,31,31
1619544843453,6492160,7766016,31,31
1619544844331,6492160,7766016,31,31
1619544845255,6492160,7766016,31,31
1619544846145,6492160,7766016,31,31
1619544847075,6492160,7766016,31,31
1619544848041,6492160,7766016,31,31
1619544848927,6492160,7766016,31,31
1619544849848,6492160,7766016,31,31
1619544850788,6492160,7766016,31,31
1619544851762,6492160,7766016,31,31
1619544852753,6492160,7766016,31,31
1619544853628,6492160,7766016,31,31
1619544854513,6492160,7766016,31,31
1619544855392,6492160,7766016,31,31
1619544856273,6492160,7766016,31,31
1619544857163,6492160,7766016,31,31
1619544858053,6492160,7766016,31,31
1619544859197,6492160,7766016,31,31
1619544860108,6492160,7766016,31,31
1619544860994,6492160,7766016,31,31
1619544861933,6492160,7766016,31,31
1619544862944,6492160,7766016,31,31
1619544863934,6492160,7766016,31,31
1619544864841,6492160,7766016,31,31
1619544865747,6492160,7766016,31,31
1619544866693,6492160,7766016,31,31
1619544867600,6492160,7766016,31,31
1619544868499,6492160,7766016,31,31
1619544869391,6492160,7766016,31,31
1619544870318,6492160,7766016,31,31
1619544871254,6492160,7766016,31,31
1619544872148,6492160,7766016,31,31
1619544873080,6492160,7766016,31,31
1619544874002,6492160,7766016,31,31
1619544874889,6492160,7766016,31,31
1619544875785,6492160,7766016,31,31
1619544876679,6492160,7766016,31,31
1619544877589,6492160,7766016,31,31
1619544878513,6492160,7766016,31,31
1619544879381,6492160,7766016,31,31
1619544880259,6492160,7766016,31,31
1619544881153,6492160,7766016,31,31
1619544882030,6492160,7766016,31,31
1619544882942,6492160,7766016,31,31
1619544883837,6479872,7720960,31,31
1619544884738,6479872,7720960,31,31
1619544885721,6479872,7720960,31,31
1619544886713,6479872,7720960,31,31
1619544887653,6479872,7720960,31,31
1619544888555,6479872,7720960,31,31
1619544889451,6479872,7720960,31,31
1619544890360,6479872,7720960,31,31
1619544891252,6479872,7720960,31,31
1619544892131,6479872,7720960,31,31
1619544893066,6479872,7720960,31,31
1619544893964,6479872,7720960,31,31
1619544894858,6479872,7720960,31,31
1619544895750,6479872,7720960,31,31
1619544896616,6479872,7720960,31,31
1619544897564,6479872,7720960,31,31
1619544898488,6479872,7720960,31,31
1619544899384,6479872,7720960,31,31
1619544900313,6479872,7720960,31,31
1619544901228,6479872,7720960,31,31
1619544902132,6479872,7720960,31,31
1619544903034,6479872,7720960,31,31
1619544903934,6479872,7720960,31,31
1619544904854,6479872,7720960,31,31
1619544905728,6479872,7720960,31,31
1619544906640,6479872,7720960,31,31
1619544907540,6479872,7720960,31,31
1619544908422,6479872,7720960,31,31
1619544909374,6479872,7720960,31,31
1619544910294,6479872,7720960,31,31
1619544911220,6479872,7720960,31,31
1619544912133,6479872,7720960,31,31
1619544913037,6479872,7720960,31,31
1619544913981,6479872,7720960,31,31
1619544915081,6479872,7720960,31,31
1619544916045,6479872,7720960,31,31
1619544916952,6479872,7720960,31,31
1619544917914,6479872,7720960,31,31
1619544918816,6479872,7720960,31,31
1619544919799,6479872,7720960,31,31
1619544920862,6479872,7720960,31,31
1619544921916,6479872,7720960,31,31
1619544923021,6479872,7720960,31,31
1619544924031,6479872,7720960,31,31
1619544925135,6479872,7720960,31,31
1619544926174,6479872,7720960,31,31
1619544927201,6479872,7720960,31,31
1619544928201,6479872,7720960,31,31
1619544929320,6479872,7720960,31,31
1619544930305,6479872,7720960,31,31
1619544931182,6479872,7720960,31,31
1619544932036,6479872,7720960,31,31
1619544932932,6479872,7720960,31,31
1619544933853,6479872,7720960,31,31
1619544934757,6479872,7720960,31,31
1619544935665,6479872,7720960,31,31
1619544936588,6479872,7720960,31,31
1619544937495,6479872,7720960,31,31
1619544938463,6479872,7720960,31,31
1619544939375,6479872,7720960,31,31
1619544940486,6479872,7720960,31,31
1619544941859,6479872,7720960,31,31
1619544943062,6479872,7720960,31,31
1619544944093,6479872,7720960,31,31
1619544945417,6479872,7720960,31,31
1619544946409,6479872,7720960,31,31
1619544947329,6479872,7720960,31,31
1619544948297,6479872,7720960,31,31
1619544949182,6479872,7720960,31,31
1619544950110,6479872,7720960,31,31
1619544951006,6479872,7720960,31,31
1619544951979,6479872,7720960,31,31
1619544952933,6479872,7720960,31,31
1619544953953,6479872,7720960,31,31
1619544954845,6479872,7720960,31,31
1619544955781,6479872,7720960,31,31
1619544956681,6479872,7720960,31,31
1619544957615,6479872,7720960,31,31
1619544958538,6479872,7720960,31,31
1619544959426,6479872,7720960,31,31
1619544960316,6479872,7720960,31,31
1619544961233,6479872,7720960,31,31
1619544962168,6479872,7720960,31,31
1619544963094,6479872,7720960,31,31
1619544964028,6479872,7720960,31,31
1619544964966,6479872,7720960,31,31
1619544965901,6479872,7720960,31,31
1619544966845,6479872,7720960,31,31
1619544967774,6479872,7720960,31,31
1619544968673,6479872,7720960,31,31
1619544969643,6479872,7720960,31,31
1619544970601,6479872,7720960,31,31
1619544971675,6479872,7720960,31,31
1619544972615,6479872,7720960,31,31
1619544973662,6479872,7720960,31,31
1619544974782,6479872,7720960,31,31
1619544975917,6479872,7720960,31,31
1619544977102,6479872,7720960,31,31
1619544978123,6479872,7720960,31,31
1619544979198,6479872,7720960,31,31
1619544980321,6479872,7720960,31,31
1619544981380,6479872,7720960,31,31
1619544982420,6479872,7720960,31,31
1619544983490,6479872,7720960,31,31
1619544984441,6479872,7720960,31,31
1619544985398,6479872,7720960,31,31
1619544986451,6479872,7720960,31,31
1619544987433,6479872,7720960,31,31
1619544988384,6479872,7720960,31,31
1619544989345,6479872,7720960,31,31
1619544990312,6479872,7720960,31,31
1619544991348,6479872,7720960,31,31
1619544992315,6479872,7720960,31,31
1619544993321,6479872,7720960,31,31
1619544994297,6479872,7720960,31,31
1619544995332,6479872,7720960,31,31
1619544996463,6479872,7720960,31,31
1619544997437,6479872,7720960,31,31
1619544998484,6479872,7720960,31,31
1619544999412,6479872,7720960,31,31
1619545000315,6479872,7720960,31,31
1619545001241,6479872,7720960,31,31
1619545002134,6479872,7720960,31,31
1619545003020,6479872,7720960,31,31
1619545003898,6479872,7720960,31,31
1619545004776,6479872,7720960,31,31
1619545005680,6479872,7720960,31,31
1619545006606,6479872,7720960,31,31
1619545007491,6479872,7720960,31,31
1619545008395,6479872,7720960,31,31
1619545009305,6479872,7720960,31,31
1619545010227,6479872,7720960,31,31
1619545011111,6479872,7720960,31,31
1619545012006,6479872,7720960,31,31
1619545012912,6479872,7720960,31,31
1619545013803,6479872,7720960,31,31
1619545014739,6479872,7720960,31,31
1619545015715,6479872,7720960,31,31
1619545016728,6479872,7720960,31,31
1619545017806,6479872,7720960,31,31
1619545018832,6479872,7720960,31,31
1619545019802,6479872,7720960,31,31
1619545020886,6479872,7720960,31,31
1619545021903,6479872,7720960,31,31
1619545022862,6479872,7720960,31,31
1619545023820,6479872,7720960,31,31
1619545024761,6479872,7720960,31,31
1619545025725,6479872,7720960,31,31
1619545026669,6479872,7720960,31,31
1619545027738,6479872,7720960,31,31
1619545028849,6479872,7720960,31,31
1619545029775,6479872,7720960,31,31
1619545030662,6479872,7720960,31,31
1619545031557,6479872,7720960,31,31
1619545032470,6479872,7720960,31,31
1619545033372,6479872,7720960,31,31
1619545034250,6479872,7720960,31,31
1619545035118,6479872,7720960,31,31
1619545036039,6479872,7720960,31,31
1619545037063,6479872,7720960,31,31
1619545038027,6479872,7720960,31,31
1619545038988,6479872,7720960,31,31
1619545039912,6479872,7720960,31,31
1619545040868,6479872,7720960,31,31
1619545041857,6479872,7720960,31,31
1619545042821,6479872,7720960,31,31
1619545043807,6479872,7720960,31,31
1619545044803,6479872,7720960,31,31
1619545045907,6479872,7720960,31,31
1619545046848,6479872,7720960,31,31
1619545047834,6479872,7720960,31,31
1619545048842,6479872,7720960,31,31
1619545049773,6479872,7720960,31,31
1619545050777,6479872,7720960,31,31
1619545051765,6479872,7720960,31,31
1619545052697,6479872,7720960,31,31
1619545053646,6479872,7720960,31,31
1619545054575,6479872,7720960,31,31
1619545055517,6479872,7720960,31,31
1619545056458,6479872,7720960,31,31
1619545057414,6479872,7720960,31,31
1619545058304,6479872,7720960,31,31
1619545059274,6479872,7720960,31,31
1619545060333,6479872,7720960,31,31
1619545061306,6479872,7720960,31,31
1619545062374,6479872,7720960,31,31
1619545063276,6479872,7720960,31,31
1619545064232,6479872,7720960,31,31
1619545065180,6479872,7720960,31,31
1619545066117,6479872,7720960,31,31
1619545067044,6479872,7720960,31,31
1619545067991,6479872,7720960,31,31
1619545068888,6479872,7720960,31,31
1619545069795,6479872,7720960,31,31
1619545070768,6479872,7720960,31,31
1619545071680,6479872,7720960,31,31
1619545072604,6479872,7720960,31,31
1619545073573,6479872,7720960,31,31
1619545074501,6479872,7720960,31,31
1619545075363,6479872,7720960,31,31
1619545076275,6479872,7720960,31,31
1619545077144,6479872,7720960,31,31
1619545078089,6479872,7720960,31,31
1619545078977,6479872,7720960,31,31
1619545079849,6479872,7720960,31,31
1619545080704,6479872,7720960,31,31
1619545081581,6479872,7720960,31,31
1619545082480,6479872,7720960,31,31
1619545083342,6479872,7720960,31,31
1619545084196,6479872,7720960,31,31
1619545085054,6479872,7720960,31,31
1619545085937,6479872,7720960,31,31
1619545086837,6479872,7720960,31,31
1619545087686,6479872,7720960,31,31
1619545088572,6479872,7720960,31,31
1619545089454,6479872,7720960,31,31
1619545090315,6479872,7720960,31,31
1619545091168,6479872,7720960,31,31
1619545092013,6479872,7720960,31,31
1619545092930,6479872,7720960,31,31
1619545093792,6479872,7720960,31,31
1619545094651,6479872,7720960,31,31
1619545095527,6479872,7720960,31,31
1619545096402,6479872,7720960,31,31
1619545097300,6479872,7720960,31,31
1619545098146,6479872,7720960,31,31
1619545099034,6479872,7720960,31,31
1619545099936,6479872,7720960,31,31
1619545100873,6479872,7720960,31,31
1619545101758,6479872,7720960,31,31
1619545102654,6479872,7720960,31,31
1619545103528,6479872,7720960,31,31
1619545104396,6479872,7720960,31,31
1619545105253,6479872,7720960,31,31
1619545106127,6479872,7720960,31,31
1619545106973,6479872,7720960,31,31
1619545107815,6479872,7720960,31,31
1619545108710,6479872,7720960,31,31
1619545109572,6479872,7720960,31,31
1619545110463,6479872,7720960,31,31
1619545111457,6479872,7720960,31,31
1619545112434,6479872,7720960,31,31
1619545113422,6479872,7720960,31,31
1619545114493,6479872,7720960,31,31
1619545115471,6479872,7720960,31,31
1619545116378,6479872,7720960,31,31
1619545117279,6479872,7720960,31,31
1619545118194,6479872,7720960,31,31
1619545119143,6479872,7720960,31,31
1619545120160,6479872,7720960,31,31
1619545121146,6479872,7720960,31,31
1619545122146,6479872,7720960,31,31
1619545123134,6479872,7720960,31,31
1619545124263,6479872,7720960,31,31
1619545125271,6479872,7720960,31,31
1619545126286,6479872,7720960,31,31
1619545127300,6479872,7720960,31,31
1619545128400,6479872,7720960,31,31
1619545129421,6479872,7720960,31,31
1619545130443,6479872,7720960,31,31
1619545131464,6479872,7720960,31,31
1619545132463,6479872,7720960,31,31
1619545133432,6479872,7720960,31,31
1619545134387,6479872,7720960,31,31
1619545135318,6479872,7720960,31,31
1619545136288,6479872,7720960,31,31
1619545137373,6479872,7720960,31,31
1619545138487,6479872,7720960,31,31
1619545139481,6479872,7720960,31,31
1619545140464,6479872,7720960,31,31
1619545141561,6479872,7720960,31,31
1619545142531,6479872,7720960,31,31
1619545143489,6479872,7720960,31,31
1619545144433,6479872,7720960,31,31
1619545145357,6479872,7720960,31,31
1619545146345,6479872,7720960,31,31
1619545147259,6479872,7720960,31,31
1619545148193,6479872,7720960,31,31
1619545149146,6479872,7720960,31,31
1619545150062,6479872,7720960,31,31
1619545151142,6479872,7720960,31,31
1619545152210,6479872,7720960,31,31
1619545153134,6479872,7720960,31,31
1619545154024,6479872,7720960,31,31
1619545154900,6479872,7720960,31,31
1619545155781,6479872,7720960,31,31
1619545156650,6479872,7720960,31,31
1619545157557,6479872,7720960,31,31
1619545158457,6479872,7720960,31,31
1619545159320,6479872,7720960,31,31
1619545160164,6479872,7720960,31,31
1619545161052,6479872,7720960,31,31
1619545162054,6479872,7720960,31,31
1619545162931,6479872,7720960,31,31
1619545163794,6479872,7720960,31,31
1619545164685,6479872,7720960,31,31
1619545165513,6479872,7720960,31,31
1619545166372,6479872,7720960,31,31
1619545167241,6479872,7720960,31,31
1619545168134,6479872,7720960,31,31
1619545169006,6479872,7720960,31,31
1619545169933,6479872,7720960,31,31
1619545171109,6479872,7720960,31,31
1619545172003,6479872,7720960,31,31
1619545172882,6479872,7720960,31,31
1619545173765,6479872,7720960,31,31
1619545174637,6479872,7720960,31,31
1619545175477,6479872,7720960,31,31
1619545176360,6479872,7720960,31,31
1619545177310,6479872,7720960,31,31
1619545178208,6479872,7720960,31,31
1619545179151,6479872,7720960,31,31
1619545180029,6479872,7720960,31,31
1619545180930,6479872,7720960,31,31
1619545181768,6479872,7720960,31,31
1619545182640,6479872,7720960,31,31
1619545183505,6479872,7720960,31,31
1619545184355,6479872,7720960,31,31
1619545185208,6479872,7720960,31,31
1619545186094,6479872,7720960,31,31
1619545187091,6479872,7720960,31,31
1619545188214,6479872,7720960,31,31
1619545189388,6479872,7720960,31,31
1619545190376,6479872,7720960,31,31
1619545191420,6479872,7720960,31,31
1619545192457,6479872,7720960,31,31
1619545193321,6479872,7720960,31,31
1619545194228,6479872,7720960,31,31
1619545195082,6479872,7720960,31,31
1619545196006,6479872,7720960,31,31
1619545196872,6479872,7720960,31,31
1619545197807,6479872,7720960,31,31
1619545198843,6479872,7720960,31,31
1619545199849,6479872,7720960,31,31
1619545200723,6479872,7720960,31,31
1619545201621,6479872,7720960,31,31
1619545202522,6479872,7720960,31,31
1619545203382,6479872,7720960,31,31
1619545204233,6479872,7720960,31,31
1619545205102,6479872,7720960,31,31
1619545205982,6479872,7720960,31,31
1619545206844,6479872,7720960,31,31
1619545207691,6479872,7720960,31,31
1619545208579,6479872,7720960,31,31
1619545209469,6479872,7720960,31,31
1619545210363,6479872,7720960,31,31
1619545211235,6479872,7720960,31,31
1619545212103,6479872,7720960,31,31
1619545212965,6479872,7720960,31,31
1619545213813,6479872,7720960,31,31
1619545214657,6479872,7720960,31,31
1619545215557,6479872,7720960,31,31
1619545216398,6479872,7720960,31,31
1619545217233,6479872,7720960,31,31
1619545218095,6479872,7720960,31,31
1619545218939,6479872,7720960,31,31
1619545219880,6479872,7720960,31,31
1619545220809,6479872,7720960,31,31
1619545221681,6479872,7720960,31,31
1619545222656,6479872,7720960,31,31
1619545223537,6479872,7720960,31,31
1619545224415,6479872,7720960,31,31
1619545225370,6479872,7720960,31,31
1619545226281,6479872,7720960,31,31
1619545227171,6479872,7720960,31,31
1619545228059,6479872,7720960,31,31
1619545228901,6479872,7720960,31,31
1619545229773,6479872,7720960,31,31
1619545230660,6479872,7720960,31,31
1619545231523,6479872,7720960,31,31
1619545232371,6479872,7720960,31,31
1619545233246,6479872,7720960,31,31
1619545234174,6479872,7720960,31,31
1619545235301,6479872,7720960,31,31
1619545236162,6479872,7720960,31,31
1619545237057,6479872,7720960,31,31
1619545238071,6479872,7720960,31,31
1619545238981,6479872,7720960,31,31
1619545239939,6479872,7720960,31,31
1619545240808,6479872,7720960,31,31
1619545241697,6479872,7720960,31,31
1619545242593,6479872,7720960,31,31
1619545243511,6479872,7720960,31,31
1619545244416,6479872,7720960,31,31
1619545245387,6479872,7720960,31,31
1619545246311,6479872,7720960,31,31
1619545247415,6479872,7720960,31,31
1619545248261,6479872,7720960,31,31
1619545249128,6479872,7720960,31,31
1619545249989,6479872,7720960,31,31
1619545250874,6479872,7720960,31,31
1619545251750,6479872,7720960,31,31
1619545252640,6479872,7720960,31,31
1619545253514,6479872,7720960,31,31
1619545254374,6479872,7720960,31,31
1619545255235,6479872,7720960,46,31
1619545256116,6479872,7720960,46,31
1619545256973,6479872,7720960,46,31
1619545257838,6479872,7720960,46,31
1619545258726,6479872,7720960,46,31
1619545259618,6479872,7720960,46,31
1619545260527,6479872,7720960,46,31
1619545261386,6479872,7720960,46,31
1619545262244,6479872,7720960,46,31
1619545263101,6479872,7720960,46,31
1619545263980,6479872,7720960,46,31
1619545264848,6479872,7720960,46,31
1619545265714,6479872,7720960,46,31
1619545266639,6479872,7720960,46,31
1619545267528,6479872,7720960,46,31
1619545268371,6479872,7720960,46,31
1619545269208,6479872,7720960,46,31
1619545270083,6479872,7720960,46,31
1619545270938,6479872,7720960,46,31
1619545271785,6479872,7720960,46,31
1619545272711,6479872,7720960,46,31
1619545273607,6479872,7720960,46,31
1619545274479,6479872,7720960,46,31
1619545275329,6479872,7720960,46,31
1619545276190,6479872,7720960,46,31
1619545277054,6479872,7720960,46,31
1619545277960,6479872,7720960,46,31
1619545278828,6479872,7720960,46,31
1619545279764,6479872,7720960,46,31
1619545280587,6479872,7720960,46,31
1619545281522,6479872,7720960,46,31
1619545282376,6479872,7720960,46,31
1619545283240,6479872,7720960,46,31
1619545284069,6479872,7720960,46,31
1619545284909,6479872,7720960,46,31
1619545285753,6479872,7720960,46,31
1619545286635,6479872,7720960,46,31
1619545287493,6479872,7720960,46,31
1619545288367,6479872,7720960,46,31
1619545289236,6479872,7720960,46,31
1619545290152,6479872,7720960,46,31
1619545290993,6479872,7720960,46,31
