# timestamp,line
1619544638488,s1619544638473379072-93.30
1619544638488,e1619544638473379072-18.85
1619544639483,s1619544639473379072-19.90
1619544639483,s1619544639473379072-24.80
1619544639484,s1619544639473379072-78.70
1619544639484,s1619544639473379072-74.80
1619544639484,e1619544639473379072-12.85
1619544639484,e1619544639473379072-17.92
1619544640483,s1619544640473379072-17.30
1619544640483,s1619544640473379072-59.40
1619544640483,s1619544640473379072-74.30
1619544640483,s1619544640473379072-22.90
1619544640483,e1619544640473379072-15.18
1619544640483,e1619544640473379072-8.75
1619544641481,s1619544641473379072-50.00
1619544641481,s1619544641473379072-61.70
1619544641481,s1619544641473379072-19.30
1619544641481,e1619544641473379072-10.23
1619544641481,s1619544641473379072-20.00
1619544641481,e1619544641473379072-8.64
1619544642478,s1619544642473379072-20.50
1619544642478,s1619544642473379072-59.40
1619544642478,s1619544642473379072-19.70
1619544642478,e1619544642473379072-10.08
1619544642478,s1619544642473379072-55.30
1619544642479,e1619544642473379072-9.84
1619544643485,s1619544643473379072-19.50
1619544643485,s1619544643473379072-63.10
1619544643485,s1619544643473379072-58.80
1619544643485,e1619544643473379072-9.87
1619544643485,s1619544643473379072-21.00
1619544643485,e1619544643473379072-11.56
1619544644481,s1619544644473379072-56.30
1619544644481,s1619544644473379072-65.60
1619544644482,s1619544644473379072-21.50
1619544644482,e1619544644473379072-12.37
1619544644482,s1619544644473379072-20.60
1619544644482,e1619544644473379072-10.07
1619544645487,s1619544645473379072-20.40
1619544645487,s1619544645473379072-63.50
1619544645487,e1619544645473379072-11.23
1619544645487,s1619544645473379072-77.20
1619544645487,s1619544645473379072-22.00
1619544645487,e1619544645473379072-14.98
1619544646476,s1619544646473379072-22.50
1619544646476,s1619544646473379072-62.20
1619544646476,s1619544646473379072-23.70
1619544646476,e1619544646473379072-13.31
1619544646477,s1619544646473379072-76.80
1619544646477,e1619544646473379072-15.34
1619544647480,s1619544647473379072-68.10
1619544647480,s1619544647473379072-22.00
1619544647480,e1619544647473379072-13.22
1619544647480,s1619544647473379072-23.00
1619544647480,s1619544647473379072-84.90
1619544647480,e1619544647473379072-17.45
1619544648486,s1619544648473379072-24.50
1619544648489,s1619544648473379072-81.00
1619544648489,s1619544648473379072-73.60
1619544648489,e1619544648473379072-18.13
1619544648489,s1619544648473379072-24.20
1619544648489,e1619544648473379072-16.20
1619544649483,s1619544649473379072-26.10
1619544649483,s1619544649473379072-72.90
1619544649483,e1619544649473379072-17.85
1619544649483,s1619544649473379072-24.30
1619544649483,s1619544649473379072-89.70
1619544649484,e1619544649473379072-19.85
1619544650476,s1619544650473379072-25.30
1619544650477,s1619544650473379072-93.30
1619544650477,s1619544650473379072-22.70
1619544650477,s1619544650473379072-76.40
1619544650477,e1619544650473379072-17.89
1619544650477,e1619544650473379072-18.85
1619544651488,s1619544651473379072-19.90
1619544651488,s1619544651473379072-78.70
1619544651488,s1619544651473379072-24.80
1619544651488,e1619544651473379072-17.92
1619544651488,s1619544651473379072-74.80
1619544651488,e1619544651473379072-12.85
1619544652488,s1619544652473379072-74.30
1619544652488,s1619544652473379072-22.90
1619544652488,e1619544652473379072-15.18
1619544652488,s1619544652473379072-17.30
1619544652488,s1619544652473379072-59.40
1619544652488,e1619544652473379072-8.75
1619544653482,s1619544653473379072-61.70
1619544653483,s1619544653473379072-50.00
1619544653483,s1619544653473379072-20.00
1619544653483,e1619544653473379072-8.64
1619544653483,s1619544653473379072-19.30
1619544653483,e1619544653473379072-10.23
1619544654489,s1619544654473379072-59.40
1619544654489,s1619544654473379072-20.50
1619544654489,s1619544654473379072-55.30
1619544654489,e1619544654473379072-9.84
1619544654489,s1619544654473379072-19.70
1619544654489,e1619544654473379072-10.08
1619544655474,s1619544655473379072-19.50
1619544655474,s1619544655473379072-21.00
1619544655474,s1619544655473379072-63.10
1619544655475,e1619544655473379072-11.56
1619544655475,s1619544655473379072-58.80
1619544655475,e1619544655473379072-9.87
1619544656488,s1619544656473379072-56.30
1619544656488,s1619544656473379072-20.60
1619544656488,e1619544656473379072-10.07
1619544656488,s1619544656473379072-21.50
1619544656488,s1619544656473379072-65.60
1619544656488,e1619544656473379072-12.37
1619544657481,s1619544657473379072-22.00
1619544657481,s1619544657473379072-63.50
1619544657481,s1619544657473379072-20.40
1619544657481,e1619544657473379072-11.23
1619544657481,s1619544657473379072-77.20
1619544657481,e1619544657473379072-14.98
1619544658474,s1619544658473379072-76.80
1619544658474,s1619544658473379072-22.50
1619544658474,e1619544658473379072-15.34
1619544658474,s1619544658473379072-23.70
1619544658474,s1619544658473379072-62.20
1619544658475,e1619544658473379072-13.31
1619544659484,s1619544659473379072-22.00
1619544659485,s1619544659473379072-68.10
1619544659485,e1619544659473379072-13.22
1619544659485,s1619544659473379072-23.00
1619544659486,s1619544659473379072-84.90
1619544659486,e1619544659473379072-17.45
1619544660477,s1619544660473379072-24.50
1619544660477,s1619544660473379072-81.00
1619544660477,s1619544660473379072-73.60
1619544660477,e1619544660473379072-18.13
1619544660478,s1619544660473379072-24.20
1619544660478,e1619544660473379072-16.20
1619544661487,s1619544661473379072-72.90
1619544661487,s1619544661473379072-24.30
1619544661487,s1619544661473379072-26.10
1619544661487,e1619544661473379072-17.85
1619544661487,s1619544661473379072-89.70
1619544661487,e1619544661473379072-19.85
1619544662488,s1619544662473379072-22.70
1619544662489,s1619544662473379072-93.30
1619544662489,e1619544662473379072-18.85
1619544662489,s1619544662473379072-76.40
1619544662489,s1619544662473379072-25.30
1619544662490,e1619544662473379072-17.89
1619544663483,s1619544663473379072-19.90
1619544663483,s1619544663473379072-24.80
1619544663483,s1619544663473379072-78.70
1619544663483,s1619544663473379072-74.80
1619544663483,e1619544663473379072-12.85
1619544663483,e1619544663473379072-17.92
1619544664487,s1619544664473379072-74.30
1619544664487,s1619544664473379072-59.40
1619544664487,s1619544664473379072-22.90
1619544664487,e1619544664473379072-15.18
1619544664487,s1619544664473379072-17.30
1619544664487,e1619544664473379072-8.75
1619544665486,s1619544665473379072-50.00
1619544665486,s1619544665473379072-20.00
1619544665486,e1619544665473379072-8.64
1619544665486,s1619544665473379072-19.30
1619544665486,s1619544665473379072-61.70
1619544665487,e1619544665473379072-10.23
1619544666484,s1619544666473379072-20.50
1619544666485,s1619544666473379072-59.40
1619544666485,s1619544666473379072-19.70
1619544666485,e1619544666473379072-10.08
1619544666485,s1619544666473379072-55.30
1619544666486,e1619544666473379072-9.84
1619544667481,s1619544667473379072-21.00
1619544667481,s1619544667473379072-58.80
1619544667481,s1619544667473379072-19.50
1619544667481,s1619544667473379072-63.10
1619544667481,e1619544667473379072-11.56
1619544667481,e1619544667473379072-9.87
1619544668484,s1619544668473379072-21.50
1619544668484,s1619544668473379072-20.60
1619544668484,s1619544668473379072-65.60
1619544668484,e1619544668473379072-12.37
1619544668484,s1619544668473379072-56.30
1619544668484,e1619544668473379072-10.07
1619544669488,s1619544669473379072-22.00
1619544669488,s1619544669473379072-63.50
1619544669488,s1619544669473379072-20.40
1619544669488,e1619544669473379072-11.23
1619544669489,s1619544669473379072-77.20
1619544669489,e1619544669473379072-14.98
1619544670488,s1619544670473379072-76.80
1619544670488,s1619544670473379072-22.50
1619544670488,e1619544670473379072-15.34
1619544670488,s1619544670473379072-23.70
1619544670488,s1619544670473379072-62.20
1619544670488,e1619544670473379072-13.31
1619544671480,s1619544671473379072-68.10
1619544671481,s1619544671473379072-22.00
1619544671481,e1619544671473379072-13.22
1619544671481,s1619544671473379072-84.90
1619544671481,s1619544671473379072-23.00
1619544671481,e1619544671473379072-17.45
1619544672481,s1619544672473379072-24.50
1619544672481,s1619544672473379072-73.60
1619544672481,s1619544672473379072-24.20
1619544672481,e1619544672473379072-16.20
1619544672481,s1619544672473379072-81.00
1619544672481,e1619544672473379072-18.13
1619544673488,s1619544673473379072-89.70
1619544673488,s1619544673473379072-26.10
1619544673488,s1619544673473379072-24.30
1619544673488,e1619544673473379072-19.85
1619544673488,s1619544673473379072-72.90
1619544673488,e1619544673473379072-17.85
1619544674489,s1619544674473379072-25.30
1619544674491,s1619544674473379072-93.30
1619544674491,s1619544674473379072-22.70
1619544674491,e1619544674473379072-18.85
1619544674491,s1619544674473379072-76.40
1619544674491,e1619544674473379072-17.89
1619544675481,s1619544675473379072-19.90
1619544675481,s1619544675473379072-24.80
1619544675481,s1619544675473379072-78.70
1619544675481,e1619544675473379072-17.92
1619544675481,s1619544675473379072-74.80
1619544675481,e1619544675473379072-12.85
1619544676482,s1619544676473379072-74.30
1619544676482,s1619544676473379072-17.30
1619544676482,s1619544676473379072-59.40
1619544676482,e1619544676473379072-8.75
1619544676482,s1619544676473379072-22.90
1619544676482,e1619544676473379072-15.18
1619544677479,s1619544677473379072-61.70
1619544677479,s1619544677473379072-20.00
1619544677479,s1619544677473379072-50.00
1619544677479,e1619544677473379072-8.64
1619544677480,s1619544677473379072-19.30
1619544677480,e1619544677473379072-10.23
1619544678487,s1619544678473379072-59.40
1619544678487,s1619544678473379072-20.50
1619544678487,s1619544678473379072-55.30
1619544678487,e1619544678473379072-9.84
1619544678487,s1619544678473379072-19.70
1619544678487,e1619544678473379072-10.08
1619544679486,s1619544679473379072-19.50
1619544679486,s1619544679473379072-21.00
1619544679486,s1619544679473379072-63.10
1619544679486,e1619544679473379072-11.56
1619544679486,s1619544679473379072-58.80
1619544679486,e1619544679473379072-9.87
1619544680481,s1619544680473379072-56.30
1619544680482,s1619544680473379072-65.60
1619544680482,s1619544680473379072-20.60
1619544680482,e1619544680473379072-10.07
1619544680482,s1619544680473379072-21.50
1619544680482,e1619544680473379072-12.37
1619544681483,s1619544681473379072-63.50
1619544681483,s1619544681473379072-22.00
1619544681483,s1619544681473379072-20.40
1619544681483,s1619544681473379072-77.20
1619544681483,e1619544681473379072-14.98
1619544681483,e1619544681473379072-11.23
1619544682488,s1619544682473379072-22.50
1619544682488,s1619544682473379072-23.70
1619544682488,s1619544682473379072-62.20
1619544682488,e1619544682473379072-13.31
1619544682488,s1619544682473379072-76.80
1619544682488,e1619544682473379072-15.34
1619544683487,s1619544683473379072-84.90
1619544683487,s1619544683473379072-68.10
1619544683488,s1619544683473379072-23.00
1619544683488,e1619544683473379072-17.45
1619544683488,s1619544683473379072-22.00
1619544683488,e1619544683473379072-13.22
1619544684476,s1619544684473379072-24.20
1619544684476,s1619544684473379072-81.00
1619544684478,s1619544684473379072-24.50
1619544684478,s1619544684473379072-73.60
1619544684478,e1619544684473379072-16.20
1619544684478,e1619544684473379072-18.13
1619544685485,s1619544685473379072-72.90
1619544685485,s1619544685473379072-26.10
1619544685486,e1619544685473379072-17.85
1619544685486,s1619544685473379072-89.70
1619544685486,s1619544685473379072-24.30
1619544685486,e1619544685473379072-19.85
1619544686488,s1619544686473379072-22.70
1619544686488,s1619544686473379072-76.40
1619544686488,s1619544686473379072-25.30
1619544686488,e1619544686473379072-17.89
1619544686488,s1619544686473379072-93.30
1619544686488,e1619544686473379072-18.85
1619544687478,s1619544687473379072-78.70
1619544687478,s1619544687473379072-24.80
1619544687478,s1619544687473379072-19.90
1619544687478,e1619544687473379072-17.92
1619544687478,s1619544687473379072-74.80
1619544687478,e1619544687473379072-12.85
1619544688475,s1619544688473379072-17.30
1619544688475,s1619544688473379072-74.30
1619544688475,s1619544688473379072-22.90
1619544688475,e1619544688473379072-15.18
1619544688476,s1619544688473379072-59.40
1619544688476,e1619544688473379072-8.75
1619544689482,s1619544689473379072-20.00
1619544689482,s1619544689473379072-50.00
1619544689482,e1619544689473379072-8.64
1619544689482,s1619544689473379072-19.30
1619544689482,s1619544689473379072-61.70
1619544689482,e1619544689473379072-10.23
1619544690489,s1619544690473379072-20.50
1619544690489,s1619544690473379072-59.40
1619544690489,s1619544690473379072-55.30
1619544690489,e1619544690473379072-9.84
1619544690489,s1619544690473379072-19.70
1619544690489,e1619544690473379072-10.08
1619544691482,s1619544691473379072-63.10
1619544691482,s1619544691473379072-58.80
1619544691482,s1619544691473379072-21.00
1619544691482,e1619544691473379072-11.56
1619544691482,s1619544691473379072-19.50
1619544691482,e1619544691473379072-9.87
1619544692487,s1619544692473379072-21.50
1619544692487,s1619544692473379072-56.30
1619544692487,s1619544692473379072-65.60
1619544692487,s1619544692473379072-20.60
1619544692487,e1619544692473379072-10.07
1619544692487,e1619544692473379072-12.37
1619544693480,s1619544693473379072-77.20
1619544693480,s1619544693473379072-63.50
1619544693480,s1619544693473379072-22.00
1619544693480,e1619544693473379072-14.98
1619544693481,s1619544693473379072-20.40
1619544693481,e1619544693473379072-11.23
1619544694486,s1619544694473379072-76.80
1619544694486,s1619544694473379072-23.70
1619544694486,s1619544694473379072-22.50
1619544694486,e1619544694473379072-15.34
1619544694486,s1619544694473379072-62.20
1619544694486,e1619544694473379072-13.31
1619544695486,s1619544695473379072-68.10
1619544695487,s1619544695473379072-23.00
1619544695487,s1619544695473379072-84.90
1619544695487,e1619544695473379072-17.45
1619544695487,s1619544695473379072-22.00
1619544695487,e1619544695473379072-13.22
1619544696477,s1619544696473379072-24.20
1619544696477,s1619544696473379072-73.60
1619544696477,e1619544696473379072-16.20
1619544696477,s1619544696473379072-24.50
1619544696477,s1619544696473379072-81.00
1619544696477,e1619544696473379072-18.13
1619544697485,s1619544697473379072-89.70
1619544697485,s1619544697473379072-26.10
1619544697485,s1619544697473379072-24.30
1619544697485,e1619544697473379072-19.85
1619544697485,s1619544697473379072-72.90
1619544697485,e1619544697473379072-17.85
1619544698477,s1619544698473379072-93.30
1619544698477,s1619544698473379072-22.70
1619544698477,s1619544698473379072-76.40
1619544698477,e1619544698473379072-18.85
1619544698477,s1619544698473379072-25.30
1619544698477,e1619544698473379072-17.89
1619544699480,s1619544699473379072-78.70
1619544699480,s1619544699473379072-24.80
1619544699480,e1619544699473379072-17.92
1619544699481,s1619544699473379072-74.80
1619544699481,s1619544699473379072-19.90
1619544699481,e1619544699473379072-12.85
1619544700482,s1619544700473379072-17.30
1619544700482,s1619544700473379072-22.90
1619544700482,s1619544700473379072-59.40
1619544700482,e1619544700473379072-8.75
1619544700482,s1619544700473379072-74.30
1619544700482,e1619544700473379072-15.18
1619544701488,s1619544701473379072-61.70
1619544701488,s1619544701473379072-20.00
1619544701488,s1619544701473379072-50.00
1619544701488,e1619544701473379072-8.64
1619544701488,s1619544701473379072-19.30
1619544701488,e1619544701473379072-10.23
1619544702477,s1619544702473379072-59.40
1619544702477,s1619544702473379072-55.30
1619544702477,s1619544702473379072-19.70
1619544702477,e1619544702473379072-10.08
1619544702477,s1619544702473379072-20.50
1619544702477,e1619544702473379072-9.84
1619544703483,s1619544703473379072-21.00
1619544703483,s1619544703473379072-63.10
1619544703483,e1619544703473379072-11.56
1619544703483,s1619544703473379072-19.50
1619544703483,s1619544703473379072-58.80
1619544703483,e1619544703473379072-9.87
1619544704476,s1619544704473379072-20.60
1619544704476,s1619544704473379072-56.30
1619544704476,e1619544704473379072-10.07
1619544704476,s1619544704473379072-65.60
1619544704476,s1619544704473379072-21.50
1619544704476,e1619544704473379072-12.37
1619544705482,s1619544705473379072-77.20
1619544705482,s1619544705473379072-20.40
1619544705482,s1619544705473379072-63.50
1619544705482,e1619544705473379072-11.23
1619544705482,s1619544705473379072-22.00
1619544705482,e1619544705473379072-14.98
1619544706474,s1619544706473379072-23.70
1619544706474,s1619544706473379072-22.50
1619544706475,s1619544706473379072-76.80
1619544706475,s1619544706473379072-62.20
1619544706475,e1619544706473379072-13.31
1619544706475,e1619544706473379072-15.34
1619544707482,s1619544707473379072-84.90
1619544707482,s1619544707473379072-23.00
1619544707482,e1619544707473379072-17.45
1619544707482,s1619544707473379072-22.00
1619544707483,s1619544707473379072-68.10
1619544707483,e1619544707473379072-13.22
1619544708482,s1619544708473379072-81.00
1619544708482,s1619544708473379072-73.60
1619544708482,s1619544708473379072-24.20
1619544708482,e1619544708473379072-16.20
1619544708482,s1619544708473379072-24.50
1619544708482,e1619544708473379072-18.13
1619544709485,s1619544709473379072-89.70
1619544709485,s1619544709473379072-24.30
1619544709485,e1619544709473379072-19.85
1619544709485,s1619544709473379072-72.90
1619544709485,s1619544709473379072-26.10
1619544709485,e1619544709473379072-17.85
1619544710485,s1619544710473379072-25.30
1619544710485,s1619544710473379072-22.70
1619544710485,s1619544710473379072-76.40
1619544710485,e1619544710473379072-17.89
1619544710485,s1619544710473379072-93.30
1619544710485,e1619544710473379072-18.85
1619544711488,s1619544711473379072-19.90
1619544711488,s1619544711473379072-74.80
1619544711488,e1619544711473379072-12.85
1619544711488,s1619544711473379072-24.80
1619544711488,s1619544711473379072-78.70
1619544711488,e1619544711473379072-17.92
1619544712475,s1619544712473379072-17.30
1619544712476,s1619544712473379072-22.90
1619544712476,s1619544712473379072-74.30
1619544712476,e1619544712473379072-15.18
1619544712476,s1619544712473379072-59.40
1619544712476,e1619544712473379072-8.75
1619544713484,s1619544713473379072-50.00
1619544713484,s1619544713473379072-61.70
1619544713484,s1619544713473379072-20.00
1619544713484,e1619544713473379072-8.64
1619544713484,s1619544713473379072-19.30
1619544713484,e1619544713473379072-10.23
1619544714476,s1619544714473379072-59.40
1619544714476,s1619544714473379072-19.70
1619544714476,e1619544714473379072-10.08
1619544714476,s1619544714473379072-20.50
1619544714477,s1619544714473379072-55.30
1619544714477,e1619544714473379072-9.84
1619544715482,s1619544715473379072-21.00
1619544715482,s1619544715473379072-58.80
1619544715482,s1619544715473379072-63.10
1619544715482,e1619544715473379072-11.56
1619544715482,s1619544715473379072-19.50
1619544715482,e1619544715473379072-9.87
1619544716481,s1619544716473379072-65.60
1619544716481,s1619544716473379072-21.50
1619544716481,e1619544716473379072-12.37
1619544716481,s1619544716473379072-20.60
1619544716481,s1619544716473379072-56.30
1619544716481,e1619544716473379072-10.07
1619544717475,s1619544717473379072-63.50
1619544717475,s1619544717473379072-22.00
1619544717475,s1619544717473379072-77.20
1619544717475,e1619544717473379072-14.98
1619544717475,s1619544717473379072-20.40
1619544717475,e1619544717473379072-11.23
1619544718483,s1619544718473379072-23.70
1619544718483,s1619544718473379072-76.80
1619544718483,s1619544718473379072-22.50
1619544718483,e1619544718473379072-15.34
1619544718484,s1619544718473379072-62.20
1619544718484,e1619544718473379072-13.31
1619544719486,s1619544719473379072-23.00
1619544719486,s1619544719473379072-22.00
1619544719487,s1619544719473379072-68.10
1619544719487,s1619544719473379072-84.90
1619544719487,e1619544719473379072-17.45
1619544719487,e1619544719473379072-13.22
1619544720482,s1619544720473379072-73.60
1619544720482,s1619544720473379072-24.20
1619544720482,e1619544720473379072-16.20
1619544720482,s1619544720473379072-81.00
1619544720482,s1619544720473379072-24.50
1619544720482,e1619544720473379072-18.13
1619544721485,s1619544721473379072-24.30
1619544721485,s1619544721473379072-72.90
1619544721485,s1619544721473379072-26.10
1619544721486,e1619544721473379072-17.85
1619544721486,s1619544721473379072-89.70
1619544721486,e1619544721473379072-19.85
1619544722475,s1619544722473379072-25.30
1619544722475,s1619544722473379072-22.70
1619544722475,s1619544722473379072-76.40
1619544722475,e1619544722473379072-17.89
1619544722476,s1619544722473379072-93.30
1619544722476,e1619544722473379072-18.85
1619544723480,s1619544723473379072-74.80
1619544723480,s1619544723473379072-19.90
1619544723480,e1619544723473379072-12.85
1619544723480,s1619544723473379072-78.70
1619544723480,s1619544723473379072-24.80
1619544723480,e1619544723473379072-17.92
1619544724475,s1619544724473379072-17.30
1619544724475,s1619544724473379072-74.30
1619544724475,s1619544724473379072-22.90
1619544724475,e1619544724473379072-15.18
1619544724475,s1619544724473379072-59.40
1619544724475,e1619544724473379072-8.75
1619544725484,s1619544725473379072-50.00
1619544725484,s1619544725473379072-20.00
1619544725484,e1619544725473379072-8.64
1619544725484,s1619544725473379072-61.70
1619544725484,s1619544725473379072-19.30
1619544725484,e1619544725473379072-10.23
1619544726474,s1619544726473379072-19.70
1619544726474,s1619544726473379072-59.40
1619544726474,e1619544726473379072-10.08
1619544726474,s1619544726473379072-55.30
1619544726475,s1619544726473379072-20.50
1619544726475,e1619544726473379072-9.84
1619544727485,s1619544727473379072-63.10
1619544727485,s1619544727473379072-21.00
1619544727485,e1619544727473379072-11.56
1619544727485,s1619544727473379072-19.50
1619544727485,s1619544727473379072-58.80
1619544727485,e1619544727473379072-9.87
1619544728486,s1619544728473379072-20.60
1619544728487,s1619544728473379072-21.50
1619544728487,s1619544728473379072-56.30
1619544728487,s1619544728473379072-65.60
1619544728487,e1619544728473379072-12.37
1619544728487,e1619544728473379072-10.07
1619544729478,s1619544729473379072-22.00
1619544729478,s1619544729473379072-63.50
1619544729478,s1619544729473379072-77.20
1619544729478,e1619544729473379072-14.98
1619544729478,s1619544729473379072-20.40
1619544729478,e1619544729473379072-11.23
1619544730477,s1619544730473379072-62.20
1619544730477,s1619544730473379072-76.80
1619544730477,s1619544730473379072-22.50
1619544730477,e1619544730473379072-15.34
1619544730477,s1619544730473379072-23.70
1619544730477,e1619544730473379072-13.31
1619544731474,s1619544731473379072-84.90
1619544731474,s1619544731473379072-23.00
1619544731474,e1619544731473379072-17.45
1619544731474,s1619544731473379072-68.10
1619544731475,s1619544731473379072-22.00
1619544731475,e1619544731473379072-13.22
1619544732477,s1619544732473379072-81.00
1619544732477,s1619544732473379072-24.50
1619544732477,s1619544732473379072-73.60
1619544732477,e1619544732473379072-18.13
1619544732477,s1619544732473379072-24.20
1619544732477,e1619544732473379072-16.20
1619544733484,s1619544733473379072-89.70
1619544733484,s1619544733473379072-72.90
1619544733484,s1619544733473379072-24.30
1619544733484,e1619544733473379072-19.85
1619544733484,s1619544733473379072-26.10
1619544733484,e1619544733473379072-17.85
1619544734479,s1619544734473379072-22.70
1619544734479,s1619544734473379072-76.40
1619544734479,s1619544734473379072-93.30
1619544734479,e1619544734473379072-18.85
1619544734479,s1619544734473379072-25.30
1619544734480,e1619544734473379072-17.89
1619544735490,s1619544735473379072-74.80
1619544735490,s1619544735473379072-24.80
1619544735490,s1619544735473379072-19.90
1619544735490,e1619544735473379072-12.85
1619544735491,s1619544735473379072-78.70
1619544735492,e1619544735473379072-17.92
1619544736479,s1619544736473379072-59.40
1619544736479,s1619544736473379072-17.30
1619544736479,e1619544736473379072-8.75
1619544736479,s1619544736473379072-22.90
1619544736479,s1619544736473379072-74.30
1619544736479,e1619544736473379072-15.18
1619544737487,s1619544737473379072-61.70
1619544737487,s1619544737473379072-50.00
1619544737487,s1619544737473379072-20.00
1619544737487,s1619544737473379072-19.30
1619544737487,e1619544737473379072-10.23
1619544737487,e1619544737473379072-8.64
1619544738484,s1619544738473379072-20.50
1619544738484,s1619544738473379072-59.40
1619544738484,s1619544738473379072-19.70
1619544738484,e1619544738473379072-10.08
1619544738484,s1619544738473379072-55.30
1619544738484,e1619544738473379072-9.84
1619544739484,s1619544739473379072-63.10
1619544739484,s1619544739473379072-19.50
1619544739484,s1619544739473379072-21.00
1619544739484,e1619544739473379072-11.56
1619544739484,s1619544739473379072-58.80
1619544739484,e1619544739473379072-9.87
1619544740480,s1619544740473379072-20.60
1619544740480,s1619544740473379072-65.60
1619544740480,s1619544740473379072-56.30
1619544740480,e1619544740473379072-10.07
1619544740480,s1619544740473379072-21.50
1619544740481,e1619544740473379072-12.37
1619544741478,s1619544741473379072-77.20
1619544741478,s1619544741473379072-20.40
1619544741478,s1619544741473379072-63.50
1619544741478,s1619544741473379072-22.00
1619544741478,e1619544741473379072-14.98
1619544741478,e1619544741473379072-11.23
1619544742487,s1619544742473379072-76.80
1619544742487,s1619544742473379072-62.20
1619544742487,s1619544742473379072-23.70
1619544742487,e1619544742473379072-13.31
1619544742487,s1619544742473379072-22.50
1619544742487,e1619544742473379072-15.34
1619544743486,s1619544743473379072-68.10
1619544743486,s1619544743473379072-23.00
1619544743486,s1619544743473379072-22.00
1619544743486,e1619544743473379072-13.22
1619544743487,s1619544743473379072-84.90
1619544743487,e1619544743473379072-17.45
1619544744482,s1619544744473379072-73.60
1619544744482,s1619544744473379072-81.00
1619544744482,s1619544744473379072-24.50
1619544744482,e1619544744473379072-18.13
1619544744482,s1619544744473379072-24.20
1619544744482,e1619544744473379072-16.20
1619544745486,s1619544745473379072-24.30
1619544745486,s1619544745473379072-26.10
1619544745486,s1619544745473379072-89.70
1619544745486,s1619544745473379072-72.90
1619544745486,e1619544745473379072-17.85
1619544745486,e1619544745473379072-19.85
1619544746476,s1619544746473379072-76.40
1619544746476,s1619544746473379072-22.70
1619544746476,s1619544746473379072-93.30
1619544746476,e1619544746473379072-18.85
1619544746476,s1619544746473379072-25.30
1619544746476,e1619544746473379072-17.89
1619544747484,s1619544747473379072-74.80
1619544747484,s1619544747473379072-19.90
1619544747484,e1619544747473379072-12.85
1619544747484,s1619544747473379072-24.80
1619544747485,s1619544747473379072-78.70
1619544747485,e1619544747473379072-17.92
1619544748487,s1619544748473379072-59.40
1619544748487,s1619544748473379072-17.30
1619544748487,e1619544748473379072-8.75
1619544748487,s1619544748473379072-74.30
1619544748487,s1619544748473379072-22.90
1619544748487,e1619544748473379072-15.18
1619544749475,s1619544749473379072-20.00
1619544749475,s1619544749473379072-19.30
1619544749475,s1619544749473379072-50.00
1619544749475,e1619544749473379072-8.64
1619544749475,s1619544749473379072-61.70
1619544749475,e1619544749473379072-10.23
1619544750475,s1619544750473379072-55.30
1619544750475,s1619544750473379072-20.50
1619544750476,e1619544750473379072-9.84
1619544750476,s1619544750473379072-59.40
1619544750476,s1619544750473379072-19.70
1619544750476,e1619544750473379072-10.08
1619544751487,s1619544751473379072-19.50
1619544751487,s1619544751473379072-21.00
1619544751487,s1619544751473379072-58.80
1619544751487,e1619544751473379072-9.87
